apiId,name,englishName,enabled,version,sourceUrl
20150109000000000206,소 등급판정결과(확인서)정보,TI_EKAPE_CTTLE_GRAD_JDGMNT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20150109000000000209,돼지 등급판정 부위별고기및부산물 정보,TI_EKAPE_PIG_REGN_MEAT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000001,수입축산물 검역 불합격현황,QIA_IMPORT_SFRMPRD_DSQLFC,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000004,수입동물 검역 불합격현황,QIA_IMPORT_ANIMAL_DSQLFC,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000005,표준규격품 사후관리 실적통계,NAQS_SNSDR_POSMANT_ACMSLT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000006,연간 정곡검사 통계,NAQS_FYER_TSHRICE_INSPCT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000011,정부보급종 생산공급 통계,SEED_GVRN_SPCIES_STATS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000012,전국 도매시장 일별 경락가격,EPIS_WHSAL_MRKT_DAY_AUCCT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000014,품종보호권 출원/등록 정보,SEED_VRPTRT_APLC,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000015,동물의약품 허가결과정보,QIA_MDCIN_PRMISN_RESULT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000016,수출동물 검역현황,QIA_XPORT_ANIMAL_QRANT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000018,캠핑,KRC_CAMPING,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000028,자원·환경·생태기반R&D 논문정보,IPET_RESRCE_ENVRN_THESIS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000030,식품·유통R&D 완료과제_최종보고서정보,IPET_FOOD_DISTB_REPRT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000037,생산·가공R&D 완료과제_최종보고서정보,IPET_PRDCTN_PRCSS_REPRT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000038,생산·가공R&D 논문정보,IPET_PRDCTN_PRCSS_THESIS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000039,생산·가공R&D 과제정보,IPET_PRDCTN_PRCSS_TASK,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000040,바이오R&D 특허정보,IPET_BIO_PATENT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000041,바이오R&D 완료과제_최종보고서정보,IPET_BIO_REPRT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000044,문화R&D 특허정보,IPET_CLTUR_PATENT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000048,IBT융합기술R&D 특허정보,IPET_IBT_PATENT,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000050,IBT융합기술R&D 논문정보,IPET_IBT_THESIS,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
20141119000000000059,쌀소득등보전직불제 지급현황_변동,MAFRA_RICE_DEBIT_CHG,Y,1.0,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240806000000002609
