source,name,desc,url,provider,type
data.go.kr 농림축산식품 키워드,행정안전부_식품_축산가공업 조회서비스,"식품_축산가공업 데이터는 식육, 알, 원유 등을 가공하여 소시지, 전란분, 우유 등으로 판매하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다",https://www.data.go.kr/data/15154842/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_축산판매업 조회서비스,"식품_축산판매업 데이터는 달걀, 유제품, 내장 또는 소고기, 돼지고기와 같은 축산물을 판매하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다",https://www.data.go.kr/data/15154871/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,농림축산식품부 농림축산검역본부_축산차량통계,"지자체에서 농가 등 축산관계시설에 출입하는 축산 차량을 등록하고, 등록된 축산 차량유형 별 통계를 조회 할 수 있도록 API 서비스를 제공합니다.",https://www.data.go.kr/data/15102820/openapi.do,농림축산식품부 농림축산검역본부,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_식품첨가물의 한시적 기준 및 규격 인정 현황,식품의약품안전처에서 관리하는식품위생법에 따른 식품첨가물 관련 한시적 기준규격 인정 현황 정보 자료입니다.,https://www.data.go.kr/data/15058631/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,기후에너지환경부_맞춤형 물환경정보(축산계 오염원 분포현황),"물환경보전법 제23조 및 같은법 시행규칙 제32조에 의해 매년 시도지사는 관할구역의 오염원 종류, 수질오염원 발생량 등을 조사하며, 생활계, 축산계, 산업계, 양식계, 토지계, 매립계",https://www.data.go.kr/data/15111641/openapi.do,기후에너지환경부,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_어린이 기호식품 품질 인증대장,식품의약품안전처에서 관리하는 어린이 식생활안전관리 특별법에 따른 어린이 기호식품 품질 인증대장 자료입니다.,https://www.data.go.kr/data/15057728/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,농림축산식품부_스마트팜 데이터 마트 축산 빅데이터 제공 서비스,"또한 낙농 활동 전반에 대한 품질 개선 및 효율성 평가를 지원하며, 축산 현장 의사결정 자료로 활용할 수 있습니다.",https://www.data.go.kr/data/15121328/openapi.do,농림축산식품부,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_어린이 식품안전보호구역 관리 현황,어린이 식품안전보호구역 관리 현황 관련 정보입니다.,https://www.data.go.kr/data/15064913/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,경기도_식품판매업 현황,"이 데이터는 식품 위생법 시행령에 따라 경기도 내 식품판매업(식용얼음판매업, 유통전문판매업, 기타식품판매업)을 통합하여 제공하는 인허가 현황 데이터입니다.",https://www.data.go.kr/data/15056514/openapi.do,경기도,OpenAPI search result
data.go.kr 농림축산식품 키워드,농촌진흥청_축산환경자가진단,"돼지, 젖소·한우, 닭 등 주요 축종별로 필요한 축산환경 심사 기준을 한눈에 확인하고, 누구나 쉽게 참여할 수 있는 자가진단 서비스를 제공합니다.",https://www.data.go.kr/data/15086484/openapi.do,농촌진흥청,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_건강기능식품,식품의약품안전처 「건강기능식품 정보」 OpenAPI는 국내에서 보고·허가된 건강기능식품(먹는 콜라겐)의 기본 현황을 조회할 수 있는 공공데이터입니다.,https://www.data.go.kr/data/15043011/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_해외 위해식품 회수정보,"해외 국가기관에서 발표한 위해식품 회수정보에 대한 속성정보로 제공하고 있으며 본문내용에는 해당국가, 기관, 정보출처, 국내수입여부 등의 정보들이 포함되어 있습니다.",https://www.data.go.kr/data/15077772/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,경기도_식품소분업 현황,"이 데이터는 경기도 내 31개 시군에 등록된 식품소분업체의 인허가 현황으로, 완제품 식품을 소단위로 분할하여 별도로 포장하는 업체 정보를 포함합니다.",https://www.data.go.kr/data/15058196/openapi.do,경기도,OpenAPI search result
data.go.kr 농림축산식품 키워드,한국농수산식품유통공사_식품 원료별 사용량(총/국산/수입),"국내 식품제조업체에서 사용하는 식품 원료(농산물, 식품소재)별 사용량 및 국산, 수입원료 사용량 데이터를 제공합니다.",https://www.data.go.kr/data/15109105/openapi.do,한국농수산식품유통공사,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_바코드연계제품정보,"품목보고(신고)번호 , 보고(신고일) , 생산중단일 , 제품명 , 소비기한 , 식품 유형 , 제조사명 , 업종 , 주소 , 폐업일자 , 유통바코드의 속성정보를 제공합니다.",https://www.data.go.kr/data/15060549/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_검사 부적합 식품정보,식품의약품안전처의 「검사 부적합 식품정보」 OpenAPI는 검사 기준에 부적합 판정을 받은 식품의 상세 정보를 제공합니다.,https://www.data.go.kr/data/15056516/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,한국식품연구원_전통식품정보 서비스,"전통식품의 명칭(이명, 영문명 등), 출전문헌, 식재료 및 배합량, 조리법 등의 상세정보와 한의학적 병증에 따라 전통식품이 처방으로 활용된 기록, 한의학 고문헌이나 학술논문 속에서",https://www.data.go.kr/data/15047798/openapi.do,한국식품연구원,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_일반음식점 조회서비스,"식품_일반음식점 데이터는 한식, 중식, 일식 등 음식류를 조리 및 판매하며, 식사와 함께 음주행위가 허용되는 업소정보 데이터로 인허가일자, 영업상태(영업/정상), 사업장명(업소명),",https://www.data.go.kr/data/15154916/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,경기도_식품접객업소 현황,"이 데이터는 경기도 내 31개 시군에 소재한 식품접객업소의 현황을 나타내며, 행정안전부에서 수시로 제공하는 인허가 기반 공공데이터입니다.",https://www.data.go.kr/data/15058548/openapi.do,경기도,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_방사선조사식품 품목인정 정보,"또한 식품안전 분야의 정보 투명성 제고, 식품산업 발전 지원, 데이터에 기반한 식품안전정책 수립, 맞춤형 서비스 개발 기반 제공으로 국민 편의성을 향상 시킬 수 있습니다.",https://www.data.go.kr/data/15074322/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,농림축산식품부 농림축산검역본부_축산관계시설등록통계,"축산농장, 도축장, 사료공장 등 축산관계시설로 등록된 시설의 통계정보를 시도별로 조회할 수 있도록 API 서비스를 제공합니다.",https://www.data.go.kr/data/15102819/openapi.do,농림축산식품부 농림축산검역본부,OpenAPI search result
data.go.kr 농림축산식품 키워드,경기도_식품첨가물제조업 현황,"이 데이터는 경기도 31개 시군의 식품첨가물 제조업체에 대한 인허가 현황을 제공하며, 식품의 기호성 향상 또는 영양가치 증진을 위한 첨가물을 제조하는 사업체에 대한 정보를 담고 있습니다",https://www.data.go.kr/data/15059032/openapi.do,경기도,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_식품제조가공업 폐업정보,"식품제조가공업의 폐업정보로, 인허가번호, 업소명, 대표자명, 업종, 허가일자, 폐업일자, 페업상태, 주소, 관할기관명 등의 항목을 제공합니다.",https://www.data.go.kr/data/15089289/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,농촌진흥청_축산실용기술모음,"축산농가의 경쟁력 향상을 위한 필수 정보, 이제 한 곳에서 편리하게 만나보세요.",https://www.data.go.kr/data/15041765/openapi.do,농촌진흥청,OpenAPI search result
data.go.kr 농림축산식품 키워드,기후에너지환경부 국립환경과학원_축산계 정보제공서비스,"물환경보전법 제23조 및 동법 시행규칙 제32조에 의해 매년 시도지사는 관할구역의 오염원 종류, 수질오염원 발생량 등을 조사하며, 생활계, 축산계, 산업계, 양식계, 토지계, 매립계",https://www.data.go.kr/data/15057699/openapi.do,기후에너지환경부 국립환경과학원,OpenAPI search result
data.go.kr 농림축산식품 키워드,서울특별시 서대문구_건강기능식품 일반판매업 현황,건강기능식품 유통전문 판매업소의 신고 등록 현황입니다.,https://www.data.go.kr/data/15057509/openapi.do,서울특별시 서대문구,OpenAPI search result
data.go.kr 농림축산식품 키워드,서울특별시 동작구 식품위생업소 행정처분내역 현황,"서울시 동작구 식품위생업소 행정처분내역 현황(업소명, 행정처분상태, 행정처분명)",https://www.data.go.kr/data/15038284/openapi.do,서울특별시 동작구,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_식품별 동물용의약품 잔류허용기준 정보,식품의약품안전처에서 관리하는 식품별 동물용의약품 잔류허용기준 정보 자료입니다.,https://www.data.go.kr/data/15074328/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_휴게음식점 조회서비스,"식품_휴게음식점 데이터는 고속도로에 위치한 음식점 음주행위가 허용되지 아니하는 업소로 간단한 조리음식과 음료를 즐길 수 있는 업소 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소",https://www.data.go.kr/data/15154921/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,경기도_식품운반업 현황,"이 데이터는 경기도 내 31개 시군에서 식품위생법에 따라 인허가된 식품운반업체의 정보를 수록한 자료로, 부패나 변질이 쉬운 유산균 음료, 어류 및 가공품 등의 위생적 운반을 담당하는",https://www.data.go.kr/data/15058668/openapi.do,경기도,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_식품 원재료 정보 조회,식품의약품안전처 「식품 원재료 정보 조회」 OpenAPI는 식품 원재료의 표준화된 정보를 제공하는 공공데이터입니다.,https://www.data.go.kr/data/15111913/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_식품소분업 폐업정보,식품위생법에 따른 식품소분업소의 폐업 정보입니다.,https://www.data.go.kr/data/15077539/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,경기도_가축 전염병 발생 현황,"본 데이터는 축산농가에서 발생한 법정 가축전염병의 현황을 기록한 자료로, 가축전염병명, 농장소재지, 축종명, 감염두수, 진단일자, 병성감정기관명, 시군명 및 시군코드 등의 항목으로",https://www.data.go.kr/data/15056737/openapi.do,경기도,OpenAPI search result
data.go.kr 농림축산식품 키워드,경기도_식품판매업(기타) 현황,"이 데이터는 경기도 31개 시군의 식품판매업 중 제과점, 즉석판매제조가공업, 유통판매업에 해당하지 않는 기타 식품판매업체의 인허가 현황을 포함합니다.",https://www.data.go.kr/data/15059027/openapi.do,경기도,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_식품조사처리업 인허가 현황,식품위생법에 따른 식품조사처리업 인허가 현황 관련 정보입니다.,https://www.data.go.kr/data/15064865/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,농림축산식품부 국립농산물품질관리원_우수식품 인증정보 OpenAPI,"국립농산물품질관리원에서 관리하는 우수식품 인증정보(인증구분, 인증번호, 인증기관명, 인증업체, 주소, 제품명)",https://www.data.go.kr/data/15080598/openapi.do,농림축산식품부 국립농산물품질관리원,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_수입식품 제품DB 정보,"-제공 자료는 식품의약품안전처가 관리하는 수입식품 제품DB 정보로, 각 수입식품의 신고제품구분(예: 농산물, 수산물, 축산물, 가공식품 등), 제조국가, 제품명, 육류품목, 품목정보를",https://www.data.go.kr/data/15073949/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,지식재산처_한국전통 식품정보,"세부 정보 내용 식품정보: 전통식품 관련 고문헌으로부터 전통음식, 식재료와 관련된 부분을 선별·발췌하여 원문 이미지 및 텍스트를 확보하고, 쉽게 알아볼 수 있도록 한자, 옛한글로",https://www.data.go.kr/data/15002149/openapi.do,지식재산처,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_잔류동물의약품 식품별 잔류허용 기준,"해당 데이터는 잔류동물의약품별 식품(식품한글명, 식품영문명, 일일섭취량, 잠정기준적용여부, 대분류, 중분류, 소분류 정보 등)에 대한 잔류량 허용 기준 정보를 제공하고 있습니다.",https://www.data.go.kr/data/15084267/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,농림수산식품교육문화정보원_식품산업 일자리 정보,농림수산식품교육문화정보원에서 제공하는 식품산업 관련 구인구직 정보와 각종 교육과정에 대한 정보입니다.,https://www.data.go.kr/data/15015146/openapi.do,농림수산식품교육문화정보원,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_제과점영업 조회서비스,"식품_제과점영업 데이터는 빵, 베이커리와 같은 빵류, 제과류 등을 만들어 판매하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155252/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_수입식품 해외제조업소 정보,-해외제조업소의 식품 수출입 관리 및 안전성 확보를 위해 필요한 다양한 정보를 포함하고 있습니다.,https://www.data.go.kr/data/15073967/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,농촌진흥청 국립축산과학원_축산 가격 동향,"본 자료는 축산물 가격 변동에 대한 정보를 제공하는 축산 가격동향 공공데이터로, 사용자가 원하는 검색 기간을 입력하면 해당 기간에 등록된 축산 가격 관련 정보를 확인할 수 있도록 구성되어",https://www.data.go.kr/data/15102029/openapi.do,농촌진흥청 국립축산과학원,OpenAPI search result
data.go.kr 농림축산식품 키워드,경기도_건강기능식품유통전문판매업 현황,"이 데이터는 건강기능식품에 관한 법률 시행령 제3항에 따른 건강기능식품 유통 전문판매업체의 인허가 현황을 담고 있으며, 경기도 31개 시군을 기준으로 주간 단위로 갱신됩니다.",https://www.data.go.kr/data/15056957/openapi.do,경기도,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_식품제조가공업 조회서비스,"식품_식품제조가공업 데이터는 PB제품, 도시락 등 식품을 제공 및 가공하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155150/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,경기도_건강기능식품판매업 현황,"이 데이터는 경기도 내 건강기능식품판매업의 현황을 수시로 갱신하여 제공하며, 인허가된 사업장의 상세 정보를 포함합니다.",https://www.data.go.kr/data/15056907/openapi.do,경기도,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_수입식품 방사능 검사현황,식품의약품안전처 「수입식품 방사능 검사현황」 OpenAPI는 수입된 식품에 대해 방사능 검사를 실시한 결과를 국가·연도·품목 구분별로 제공하는 공공데이터입니다.,https://www.data.go.kr/data/15095398/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,농촌진흥청_축산분뇨 농가활용프로그램,농사로에서는 축산분뇨를 농가에서 보다 효율적이고 안전하게 활용할 수 있도록 다양한 지원 프로그램을 제공하고 있습니다.,https://www.data.go.kr/data/15101389/openapi.do,농촌진흥청,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_식품운반업 폐업정보,식품의약품안전처에서 관리하는 식품운반업 폐업정보 자료입니다.,https://www.data.go.kr/data/15080688/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_식품판매업(기타) 조회서비스,"식품_식품판매업(기타) 데이터는 제과점, 즉석판매제조가공업, 유통판매업 등에 속하지 않고 마트와 같은 일정 규모 이상의 영업장에서 식품을 판매하는 업소정보 데이터로 인허가일자, 영업상태",https://www.data.go.kr/data/15155170/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,경상북도 구미시_축산 농가 현황,"경상북도 구미시의 축산 농가 현황에 대한 데이터는 관내에서 축산업에 종사하는 각 사업장의 기본 정보를 포함하고 있는 자료로, 축산 행정과 정책 수립을 위한 중요한 기초자료입니다.",https://www.data.go.kr/data/15097245/openapi.do,경상북도 구미시,OpenAPI search result
data.go.kr 농림축산식품 키워드,세종특별자치시_세종특별자치시 축산농가,"세종특별자치시 축산농가 상호 명칭, 축산농가 사육업종 정보, 축산농가 소재지 주소, 축산농가 소재 행정동 명칭, 축산농가 소재 행정리 명칭 정보를 제공합니다.",https://www.data.go.kr/data/15098510/openapi.do,세종특별자치시,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_식품자동판매기업 조회서비스,"식품_식품자동판매기업 데이터는 자동판매기를 이용하여 식품을 판매하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155144/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_집단급식소식품판매업 조회서비스,"집단급식소를 대상으로 식품을 판매하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15154784/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_수입식품 제품별 한글표시사항,-「수입식품안전관리 특별법 시행규칙」개정('22. 11. 25. 시행) 이후 구조화된 한글표시사항 정보를 텍스트로 변환하여 제품 정보와 함께 소비자에게 제공합니다.,https://www.data.go.kr/data/15110214/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_식품소분업 조회서비스,"식품_식품소분업 데이터는 완제품 형태의 식품을 별도로 소분하여 포장하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155126/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,서울특별시 동작구_식품판매업(기타) 인허가 정보,"서울특별시 동작구 식품판매업(기타) 인허가 정보(인허가일자, 주소, 전화번호 등)",https://www.data.go.kr/data/15038289/openapi.do,서울특별시 동작구,OpenAPI search result
data.go.kr 농림축산식품 키워드,한국식품안전관리인증원_식품 제조가공 HACCP업체 정보 서비스,"(식품 제조가공 HACCP 업체 상세정보 제공 서비스) 전국의 식품 제조가공업체 중 HACCP 인증을 받은 업체의 인증번호, 회사명, 업종, 품목, 대표자명, 주소, 인증기간 등 현황",https://www.data.go.kr/data/15065475/openapi.do,한국식품안전관리인증원,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_식품첨가물제조업 조회서비스,"식품_식품첨가물제조업 데이터는 식품을 제조 또는 가공할 때 기호가치를 향상시키거나 영양가치를 높일목적의 식품첨가물을 제조하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소",https://www.data.go.kr/data/15155162/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_식품운반업 조회서비스,"식품_식품운반업 데이터는 유산균 음료, 어류, 조개류와 같이 부패 또는 변질되기 쉬운 식품을 위생적으로 운반하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의",https://www.data.go.kr/data/15155133/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_수입식품 국가별 수입 현황,식품의약품안전처 「수입식품 국가별 수입 현황」 OpenAPI는 특정 국가에서 수입되는 식품의 중량을 확인할 수 있는 공공데이터입니다.,https://www.data.go.kr/data/15095376/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_집단급식소 조회서비스,"식품_집단급식소 데이터는 병원,학교,어린이집 등 집단급식소를 운영하는 업소 및 기관 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155168/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,부산광역시 식품 방사능 검사결과 정보,생활수준이 높아지고 안전한 먹거리에 대한 관심이 많아지고 있고 또 방사능 오염에 대한 관심이 높아져 시중에 판매되는 400여개 이상의 식품에 대한 방사능 검사 결과 정보 데이터를 개방합니다,https://www.data.go.kr/data/3076513/openapi.do,부산광역시,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_수입식품 월별 품목 수입량,-제공 자료는 수입식품의 월별 품목 수입량에 관한 통계 데이터를 담고 있습니다.,https://www.data.go.kr/data/15139324/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_수입식품 수입신고 접수품목,-본 자료는 「수입식품안전관리 특별법」에 따라 수입신고된 식품의 정보 제공하고 있습니다.,https://www.data.go.kr/data/15073922/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_식품냉동냉장업 조회서비스,"식품_식품냉동냉장업 데이터는 냉동식품, 냉동업 등 식품을 얼리거나 차갑게 보존하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155164/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_수입식품 성분코드 정보,식품의약품안전처 「수입식품 성분코드 정보」 OpenAPI는 수입식품의 성분 코드와 그 속성 정보를 목록 조회할 수 있는 공공데이터입니다.,https://www.data.go.kr/data/15094202/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_건강기능식품일반판매업 조회서비스,"식품_건강기능식품일반판매업 데이터는 건강기능식품을 판매하는 업소정보(건강기능식품유통전문판매업에 해당되는 업소 제외) 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를",https://www.data.go.kr/data/15155221/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_유흥주점영업 조회서비스,"식품_유흥주점영업 데이터는 스텐드바, 룸살롱, 노래클럽 등 주로 주류와 함께 음식류를 조리 및 판매하는 곳으로 유흥종사자를 두거나 유흥시설을 설치하여 운영하는 업소정보 데이터로 인허가일자",https://www.data.go.kr/data/15154890/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_관광식당 조회서비스,"식품_관광식당 데이터는 일반음식점영업의 허가를 받은자가 관광객의 이용에 적합한 음식제공시설을 갖추고 관광객에게 특정한 국가의 음식을 전문적으로 제공하는 업소 데이터로 인허가일자, 영업상태",https://www.data.go.kr/data/15154897/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,농촌진흥청 국립축산과학원_축산 100문100답(한우),"주요 내용은 실무적으로 필요한 주제들로 구성되어 있으며, 초보 축산인부터 전문 종사자까지 다양한 계층이 활용할 수 있도록 쉽게 설명되어 있습니다.",https://www.data.go.kr/data/15115476/openapi.do,농촌진흥청 국립축산과학원,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_건강기능식품 GMP 지정현황 조회,"식품의약품안전처에서 관리하는 식품GMP인증업체현황서비스에 대한 인허가번호,업소명,업종,대표자,소재지,인허가기관,영업상태,비고,GMP지정일,GMP지정번호,의무적용일자,지정취소일,지정취소사유",https://www.data.go.kr/data/15111987/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_단란주점영업 조회서비스,"식품_단란주점영업 데이터는 주로 주류와 함께 음식류를 조리 및 판매하는 곳으로 손님이 노래를 부르는 행위가 허용되는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의",https://www.data.go.kr/data/15154883/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,경기도_시중유통식품안전성검사 현황,"이 데이터는 경기도 관내 유통 중인 식품에 대한 연도별 안전성 검사 현황을 제공하는 자료로, 각 제품에 대해 실시된 검사항목과 수거검사의뢰일 등을 포함합니다.",https://www.data.go.kr/data/15056748/openapi.do,경기도,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_건강기능식품유통전문판매업 조회서비스,"식품_건강기능식품유통전문판매업 데이터는 건강기능식품전문제조업자에게 의뢰하여 제조한 건강기능식품을 자신의 상표로 유통 및 판매하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명,",https://www.data.go.kr/data/15155173/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_식품이력추적 관리품목 등록정보 조회,"식품의약품안전처에서는 안전한 식품선택을 위한 소비자의 알 권리를 보장하고, 식품의 안전성 확보를 위한 신속한 유통차단과 회수조치를 위해 제조·가공단계부터 판매단계까지 각 단계별로",https://www.data.go.kr/data/15111975/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_위탁급식영업 조회서비스,"식품_위탁급식영업 데이터는 집단급식소를 설치 및 운영하는 업체와 계약에 따라 해당 집단급식소에서 음식류를 조리하여 제공하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소",https://www.data.go.kr/data/15155159/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,서울특별시 동작구_축산가공업 인허가 정보,"동작구에 등록된 축산물가공업 정보로 사업장 명칭, 행정동명, 소재지주소, 소재지전화 등의 정보를 제공합니다.",https://www.data.go.kr/data/15038287/openapi.do,서울특별시 동작구,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_수입식품 회수판매중지 제품 정보,식품의약품안전처 「수입식품 회수판매중지 제품 정보」 OpenAPI는 국내에 수입된 식품 중 회수 또는 판매 중지 조치된 제품의 상세 정보를 제공합니다.,https://www.data.go.kr/data/15095378/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_수입식품 수입신고 접수 업체,-제공 자료는 수입식품 수입신고가 접수된 건별로 해외제조업소와 수출업소의 주요 정보를 목록 형태로 포함하고 있습니다.,https://www.data.go.kr/data/15073921/openapi.do,식품의약품안전처,OpenAPI search result
data.go.kr 농림축산식품 키워드,행정안전부_식품_즉석판매제조가공업 조회서비스,"식품_즉석판매제조가공업 데이터는 즉석으로 음식을 제조 및 가공하여 판매하는 업소정보 데이터로 인허가일자, 영업상태, 사업장명, 소재지주소 등의 데이터를 제공합니다.",https://www.data.go.kr/data/15155245/openapi.do,행정안전부,OpenAPI search result
data.go.kr 농림축산식품 키워드,경기도_건강기능식품수입업 현황,"이 데이터는 경기도 내 건강기능식품 수입업체의 인허가 현황을 주간 단위로 제공하며, 총 24개 항목으로 구성되어 있습니다.",https://www.data.go.kr/data/15057704/openapi.do,경기도,OpenAPI search result
data.go.kr 농림축산식품 키워드,한국식품안전관리인증원_식품 스마트HACCP 인증업체 정보 서비스,"HACCP 인증을 받은 식품업체 중 스마트 HACCP을 등록한 업체의 업체명, 인증번호, 스마트HACCP 등록번호, 대표자명, 주소, 중요관리점, 품목 등 현황 정보를 제공합니다.(2018년 12월 이후 데이터)",https://www.data.go.kr/data/15118080/openapi.do,한국식품안전관리인증원,OpenAPI search result
data.go.kr 농림축산식품 키워드,식품의약품안전처_수입식품 수입신고별 한글표시사항,-「수입식품안전관리 특별법 시행규칙」 개정('22. 11. 25. 시행) 이전 텍스트 형태의 한글표시사항 정보를 제품 정보와 함께 소비자에게 제공하고 있습니다.,https://www.data.go.kr/data/15110213/openapi.do,식품의약품안전처,OpenAPI search result
