title,desc,url,provider,type,cycle,dataId,registered,updated
정선 시설 규모,"국립종자원이 보유하고 있는 종자정선센터의 시설, 규모 등 현황자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210803000000001502,국립종자원,링크,주기없음,20210803000000001502,2018-10-18,2025-08-29
채소종자 해외 채종 현황,"채소종자의 국내, 해외 채종 비율",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210803000000001503,국립종자원,링크,주기없음,20210803000000001503,2018-10-18,2025-08-29
한국농수산대학 도서관 자료 소장정보,우리 대학은 대한민국 농수산업의 특성화 대학으로서 농림축산부 소속 직속기관이며 국내외의 다양한 농수축산업 자료를 보유하고 있는 바 이에 대한 전문도서 목록과 정보를 공개하여 국민의 알 권리 충족에 기여하고자 함,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20181018000000000966,한국농수산대학,파일,년간,20181018000000000966,2018-10-16,2024-06-25
한국농수산대학 도서관 자료 소장정보,우리 대학은 대한민국 농수산업의 특성화 대학으로서 농림축산부 소속 직속기관이며 국내외의 다양한 농수축산업 자료를 보유하고 있는 바 이에 대한 전문도서 목록과 정보를 공개하여 국민의 알 권리 충족에 기여하고자 함,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220214000000001882,한국농수산대학,링크,년간,20220214000000001882,2018-10-16,2024-06-25
한국농수산대학 교육정보,우리 대학은 대한민국 농수산업의 특성화 대학으로서 교양과목 및 작목별 전문기술과 농수산업 경영에 필요한 전문지식 까지의 교육과정을 목록과 정보를 공개하여 국민의 알 권리 충족에 기여하고자 함,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20181016000000000939,한국농수산대학,파일,년간,20181016000000000939,2018-10-16,2024-06-24
축산관계자 출국신고 현황,"축산관계자 출국신고를 통해 해외로 출국한 축산관계자의 출입국일, 신고방법, 이용항만 등의 현황 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20211015000000001647,농림축산검역본부,파일,년간,20211015000000001647,2018-10-10,2025-12-09
농림축산검역본부 e-book 자료관 목록,농림축산검역본부의 발간자료에 대한 e-book 전체 목록을 보실 수 있습니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20250212000000002654,농림축산검역본부,파일,년간,20250212000000002654,2018-10-05,2025-01-17
텃밭 분양 상세정보,"전국 지자체, 개인, 민간단체가 분양하고 있는 텃밭 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20171122000000000916,농림수산식품교육문화정보원,OpenAPI,수시,20171122000000000916,2017-11-22,2022-02-10
열처리업체 소독처리물량,전국 수출입목재열처리업체에서 수행된 물량정보 제공,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220214000000001866,농림축산검역본부,파일,년간,20220214000000001866,2017-10-20,2024-07-02
스타팜 정보,"농산물우수관리(GAP), 친환경인증, 유기가공식품 인증, 전통식품 인증, 술 품질인증, 지리적표시등록 등 농식품 국가인증제도의 참여를 통해 안전한 농식품을 생산하는 농장 중 타의 모범이 되는 대표적인 농장으로 선정된 업체 정보(농장명, 주소, 생산품목, 농장체험행사 등)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20171020000000000891,국립농산물품질관리원,파일,반기,20171020000000000891,2017-10-20,2024-06-07
농식품공무원교육원 소장 도서목록,"농식품공무원교육원에서 소장하고 있는 도서 목록(도서명, 저자명, 출판사, 출판년도)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170928000000000854,농식품공무원교육원,OpenAPI,주기없음,20170928000000000854,2017-09-28,2022-02-15
농식품공무원교육원 농정지식(농업경영체 등록제도 이해하기),농식품공무원교육원에서 농업관련 지식을 짧은 시간에 이해할 수 있도록 제작한 영상물,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001938,농식품공무원교육원,링크,주기없음,20220215000000001938,2017-09-28,2022-02-15
농식품공무원교육원 소장 도서목록,"농식품공무원교육원에서 소장하고 있는 도서 목록(도서명, 저자명, 출판사, 출판년도)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001942,농식품공무원교육원,파일,주기없음,20220215000000001942,2017-09-28,2022-02-15
새만금유역 수위계측정보(2016년),"새만금유역 수위계측정보(가력도, 신시도,동진대교 수위정보-일별/분단위/최대/최소/평균/표준편차 등)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170918000000000846,한국농어촌공사,파일,년간,20170918000000000846,2017-09-18,2025-07-01
새만금유역 수위계측정보(2017년),"새만금유역 수위계측정보(가력도, 신시도,동진대교 수위정보-일별/분단위/최대/최소/평균/표준편차 등)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20190212000000001047,한국농어촌공사,파일,년간,20190212000000001047,2017-09-18,2025-07-01
24년 가축질병 병성감정 종합실적,가축질병 병성감정 실적 통계,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240724000000002596,농림축산검역본부,파일,년간,20240724000000002596,2017-09-13,2024-07-22
유묘평가 매뉴얼,- 식량작물 종자 발아묘에 대한 다양한 사례가 수록 - 정상묘와 비정상묘 대한 기준과 유묘의 구조를 사진으로 확인하여 평가가능하도록 정보제공,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220617000000002106,국립종자원,파일,주기없음,20220617000000002106,2017-09-13,2025-08-29
농산물이력관리정보조회서비스,"농산물이력추적제에 등록 된 농가의 상품정보, 생산출하정보, 재배정보, 유통 입고정보, 수확후 관리정보, 유통 출고정보, 판매 입고정보, 판매 출고정보를 팜투테이블 업무시스템에 등록, 수정, 삭제할 수 있다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170912000000000789,국립농산물품질관리원,링크,주기없음,20170912000000000789,2017-09-12,2025-07-01
농산물이력관리정보연계서비스,"농산물이력추적제에 등록 된 농가의 상품정보, 생산출하정보, 재배정보, 유통 입고정보, 수확후 관리정보, 유통 출고정보, 판매 입고정보, 판매 출고정보를 팜투테이블 업무시스템에 등록, 수정, 삭제할 수 있다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170912000000000788,국립농산물품질관리원,링크,주기없음,20170912000000000788,2017-09-12,2025-07-01
부류표준품목코드조회,"농수산식품부 OpenAPI 서비스에 사용되는 코드 정보를 조회하기 위한 서비스로 가락시장품목코드, 가락시장단위코드, 도매시장코드, 도매시장법인코드, 등급코드, 단위코드, 부류표준품목코드, 품목표준코드, 품종표준코드, 산지코드등의 정보를 조회할 수 있다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220823000000002320,농림수산식품교육문화정보원,OpenAPI,주기없음,20220823000000002320,2017-02-16,2021-08-10
농수축산물 HSK품목매핑목록,도매시장에서 실거래가 발생하는 농축수산물 표준 품목 코드 499개를 사전 선정하였으며 499개의 농축수산물 표준 품목코드를 기준으로 동일한 국제표준코드를 나타낸 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20191011000000001254,농림수산식품교육문화정보원,파일,주기없음,20191011000000001254,2017-02-16,2022-02-10
산지코드조회,"농수산식품부 OpenAPI 서비스에 사용되는 코드 정보를 조회하기 위한 서비스로 가락시장품목코드, 가락시장단위코드, 도매시장코드, 도매시장법인코드, 등급코드, 단위코드, 부류표준품목코드, 품목표준코드, 품종표준코드, 산지코드등의 정보를 조회할 수 있다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220823000000002321,농림수산식품교육문화정보원,OpenAPI,주기없음,20220823000000002321,2017-02-16,2021-08-10
농수축산물 GPC품목매핑목록,도매시장에서 실거래가 발생하는 농축수산물 표준 품목 코드 499개를 사전 선정하였으며 499개의 농축수산물 표준 품목코드를 기준으로 동일한 국제표준코드를 나타낸 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20191011000000001255,농림수산식품교육문화정보원,파일,주기없음,20191011000000001255,2017-02-16,2022-02-10
가락시장품목코드조회,"농수산식품부 OpenAPI 서비스에 사용되는 코드 정보를 조회하기 위한 서비스로 가락시장품목코드, 가락시장단위코드, 도매시장코드, 도매시장법인코드, 등급코드, 단위코드, 부류표준품목코드, 품목표준코드, 품종표준코드, 산지코드등의 정보를 조회할 수 있다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220823000000002319,농림수산식품교육문화정보원,OpenAPI,주기없음,20220823000000002319,2017-02-16,2021-08-10
과실출하약정 사업실적 현황(요약),"산지조합에서 생산하는 과실류의 수급안정을 위해 출하량, 출하금액, 출하시기등의 정보 (전국 산지 사과, 배, 단감, 감귤 및 출하 농협과 생산자간 출하약정한 시설채소의 출하량, 출하금액, 출하대금)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170111000000000743,농림축산식품부,OpenAPI,년간,20170111000000000743,2016-12-30,2025-07-01
농수축산물 유통단계별 가격 정보조회 (2011-01-01 ~ 2016-12-31),"농수축산물에 대한 유통단계별(산지, 도매, 소매) 품목별 가격 정보를 동일기준으로 재가공한 유통통합 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20221205000000002352,농림수산식품교육문화정보원,OpenAPI,주기없음,20221205000000002352,2016-12-30,2022-02-09
농수축산물 유통단계별 변환 규칙 정보조회,"농수축산물에 대한 유통단계별(산지, 도매, 소매) 품목별 가격 정보를 동일기준으로 재가공한 유통통합 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20221205000000002353,농림수산식품교육문화정보원,OpenAPI,주기없음,20221205000000002353,2016-12-30,2022-02-09
농수축산물 전문가 시황 정보조회 (2013-09-16 ~ 2016-12-16),"농수축산물에 대한 유통단계별(산지, 도매, 소매) 품목별 가격 정보를 동일기준으로 재가공한 유통통합 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20221205000000002354,농림수산식품교육문화정보원,OpenAPI,주기없음,20221205000000002354,2016-12-30,2022-02-09
농수축산물 거래단량 매핑 정보조회,"농수축산물에 대한 유통단계별(산지, 도매, 소매) 품목별 가격 정보를 동일기준으로 재가공한 유통통합 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20221205000000002355,농림수산식품교육문화정보원,OpenAPI,주기없음,20221205000000002355,2016-12-30,2022-02-09
과수거점산지유통센터건립지원사업 상세정보,과수 주산지역에 규모화？현대화 된 산지유통시설(APC)을 지원함으로써 소규모 유통시설 계열화의 중심축(Hub)으로 육성하는 지원 사업에 대한 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001908,농림축산식품부,파일,년간,20220215000000001908,2016-12-30,2025-07-01
2021년 과수거점산지유통센터건립,과수 주산지역에 규모화？현대화 된 산지유통시설(APC)을 지원함으로써 소규모 유통시설 계열화의 중심축(Hub)으로 육성하는 지원 사업에 대한 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210930000000001622,농림축산식품부,파일,년간,20210930000000001622,2016-12-30,2025-07-01
과수거점산지유통센터건립지원사업 상세정보,과수 주산지역에 규모화？현대화 된 산지유통시설(APC)을 지원함으로써 소규모 유통시설 계열화의 중심축(Hub)으로 육성하는 지원 사업에 대한 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170111000000000752,농림축산식품부,OpenAPI,년간,20170111000000000752,2016-12-30,2025-07-01
2020년 과실전문생산단지조성사업 결과,"과수주산지를 대상으로 용수공급, 배수로 및 경작로 등 생산기반을 구축하여 과수수출단지 정비 및 대형유통업체 출하 등을 통한 과실전문생산단지 육성 지원 사업에 대한 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210930000000001619,농림축산식품부,파일,년간,20210930000000001619,2016-12-30,2025-07-01
과실전문생산단지기반조성사업 결과,"과수주산지를 대상으로 용수공급, 배수로 및 경작로 등 생산기반을 구축하여 과수수출단지 정비 및 대형유통업체 출하 등을 통한 과실전문생산단지 육성 지원 사업에 대한 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170111000000000750,농림축산식품부,OpenAPI,년간,20170111000000000750,2016-12-30,2025-07-01
지역별 과수시설현대화 지원실적 현황,고품질ㆍ안전과실 생산과 생산비절감 및 생산성향상 기반구축 지원을 하는 사업에 대한 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001910,농림축산식품부,파일,년간,20220215000000001910,2016-12-30,2026-02-09
지역별 과수시설현대화 지원실적 현황,고품질ㆍ안전과실 생산과 생산비절감 및 생산성향상 기반구축 지원을 하는 사업에 대한 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170111000000000749,농림축산식품부,OpenAPI,년간,20170111000000000749,2016-12-30,2026-02-09
후계농업 경영인 선정 현황,"예비 농업인 및 우수 농업경영인을 발굴하여 일정기간 동안 교육, 컨설팅, 영농자금 등 종합적인 지원하는 사업에 대한 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220216000000001952,농림축산식품부,파일,년간,20220216000000001952,2016-12-30,2025-02-04
후계농업 경영인 선정 현황,"예비 농업인 및 우수 농업경영인을 발굴하여 일정기간 동안 교육, 컨설팅, 영농자금 등 종합적인 지원하는 사업에 대한 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170111000000000748,농림축산식품부,OpenAPI,주기없음,20170111000000000748,2016-12-30,2025-02-04
과실출하약정 사업실적 현황(요약),"산지조합에서 생산하는 과실류의 수급안정을 위해 출하량, 출하금액, 출하시기등의 정보 (전국 산지 사과, 배, 단감, 감귤 및 출하 농협과 생산자간 출하약정한 시설채소의 출하량, 출하금액, 출하대금)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001921,농림축산식품부,파일,년간,20220215000000001921,2016-12-30,2025-07-01
녹비작물 종자 지역별 공급 현황,녹비작물 종자 지역별 공급 현황정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20240830000000002630,농림축산식품부,파일,년간,20240830000000002630,2016-12-30,2024-08-30
녹비작물 종자 지역별 공급 현황,녹비작물 종자 지역별 공급 현황정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220216000000001997,농림축산식품부,파일,년간,20220216000000001997,2016-12-30,2024-08-30
녹비작물 종자 지역별 공급 현황,녹비작물 종자 지역별 공급 현황정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170104000000000740,농림축산식품부,OpenAPI,년간,20170104000000000740,2016-12-30,2024-08-30
농촌체험휴양마을 으뜸촌 현황,"농촌체험휴양마을 으뜸촌 현황(경관 및 서비스, 체험, 숙박, 음식 4개분야 모두 1등급 마을)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220217000000002075,농림축산식품부,파일,년간,20220217000000002075,2016-12-30,2025-09-30
농촌체험휴양마을 으뜸촌 현황,"농촌체험휴양마을 으뜸촌 현황(경관 및 서비스, 체험, 숙박, 음식 4개분야 모두 1등급 마을)",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170110000000000741,농림축산식품부,OpenAPI,년간,20170110000000000741,2016-12-30,2025-09-30
지자체 농수축산물 물가조사가격 정보조회 (1998-01-03 ~ 2022-12-30),"전국 주요 광역시도 지자체의 물가조사 정보 중 농수축산물 관련 품목에 대한 대형마트, 전통시장의 물가조사 정보를 농수축산물 표준코드로 변환하여 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20221205000000002360,농림수산식품교육문화정보원,OpenAPI,주기없음,20221205000000002360,2016-12-27,2022-02-10
식품산업일자리(채용)정보,식품산업 관련 일자리(채용정보) 정보 제공,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20161223000000000731,농림수산식품교육문화정보원,OpenAPI,일간,20161223000000000731,2016-12-23,2022-02-10
수입농산물가격조회 (2001-02-27 ~ 2023-02-16),"가락시장에서 거래된 해외농산물가격정보를 조회하기 위한 서비스로서 수입농산물의 품목별 평균가, 최고가, 최저가등의 가격정보를 조회할 수 있다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20161207000000000643,농림수산식품교육문화정보원,OpenAPI,주기없음,20161207000000000643,2016-12-07,2022-02-10
실시간경매속보서비스 ( ~ 2023-12-30),"실시간 경매 속보 정보를 조회하기 위한 서비스로서 품목과 도매시장 별로 조회할 수 있으며 품목 분류 체계항목, 도매시장항목,도매법인 항목에 따라 조회할 수 있다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20161208000000000644,농림수산식품교육문화정보원,OpenAPI,주기없음,20161208000000000644,2016-12-07,2017-02-16
농산물 방사능 검사현황,농식품 안전성에 대한 분석결과 및 안정성 검사기관 지정현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220204000000001682,국립농산물품질관리원,파일,년간,20220204000000001682,2016-12-06,2024-06-07
가공용쌀 단속 현황,"농산물 유통 관련하여 가공용쌀 공급업에 대해 지정용도외 사용, 원산지표시, 관리대장 비치 등 단속정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170912000000000790,국립농산물품질관리원,파일,반기,20170912000000000790,2016-12-06,2024-06-07
농산물 잔류농약 분석결과,"생산 및 유통/판매 단계의 농산물에 대하여 생산자(유통/판매자)로 부터 시료를 수거하여 잔류농약, 중금속, 독소류 등 유해물질 잔류여부에 대한 분석결과",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20161206000000000639,국립농산물품질관리원,OpenAPI,일간,20161206000000000639,2016-12-06,2024-06-07
농산물 잔류농약 분석결과,"생산 및 유통/판매 단계의 농산물에 대하여 생산자(유통/판매자)로 부터 시료를 수거하여 잔류농약, 중금속, 독소류 등 유해물질 잔류여부에 대한 분석결과",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170912000000000791,국립농산물품질관리원,파일,년간,20170912000000000791,2016-12-06,2024-06-07
선박 AGM 검사 현황 및 통계정보,"미국, 캐나다, 칠레 및 뉴질랜드로 출항하는 선박을 대상으로 아시아매미나방(이하 &#34;AGM&#34;이라 한다) 검사를 실시하고 AGM 무감염증명서를 발급하여 원활한 통관 및 해운？물류 산업을 지원하는 서비스 현황에 대한 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220714000000002161,국제식물검역인증원,파일,주기없음,20220714000000002161,2016-12-06,2022-07-14
한국농어촌공사_농지전용현황도,"전국 지자체 농지전용현황에 대한 자료로 시군구별 농지전용건수(건), 면적(㎡)에 대한 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220211000000001839,한국농어촌공사,파일,년간,20220211000000001839,2016-12-06,2025-01-13
수입재식용식물 검역장소 관리 현황 및 통계정보,우리나라로 수입되는 식물검역대상물품(재식용식물)의 입고 시 병해충 비산방지 등의 조치를 취하기 위해 국제식물검역인증원과 약정을 체결하고 관리 업무를 수행하는 검역장소에 대한 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220714000000002162,국제식물검역인증원,파일,주기없음,20220714000000002162,2016-12-06,2022-07-14
농산물 방사능 검사현황,농식품 안전성에 대한 분석결과 및 안정성 검사기관 지정현황,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20161206000000000642,국립농산물품질관리원,OpenAPI,수시,20161206000000000642,2016-12-06,2024-06-07
가공용쌀 단속현황,"농산물 유통 관련하여 가공용쌀 공급업에 대해 지정용도외 사용, 원산지표시, 관리대장 비치 등 단속정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20161206000000000638,국립농산물품질관리원,OpenAPI,수시,20161206000000000638,2016-12-06,2024-06-07
축종별 생체중량,도축장에서 실시한 도축검사 실적,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20161216000000000677,농림축산검역본부,OpenAPI,월간,20161216000000000677,2016-12-06,2025-08-14
국가재난병 감귤황룡병 방제 약제 등록 현황,현재 제주 지역에서 발견되어 감귤산업에 경제적 피해를 주고 있는 감귤황룡병 방제 등록 약제정보를 국민에게 제공하여 농가에서 손쉽게 사전에 방제할수 있도록 하는 등 농민의 자산 및 자연환경 보호에 활용하고자 함,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220214000000001863,농림축산검역본부,파일,수시,20220214000000001863,2016-12-05,2021-10-13
식물검역연구장비 보유 현황,"농림축산검역본부 식물검역연구센터에서 관리 중인 검역 장비에 대한 정보를 공유함으로써 국가기관, 대학 및 연구소 간 과학기술연구 기초자료 제공 및 협업에 활용하고자 함",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220214000000001889,농림축산검역본부,파일,수시,20220214000000001889,2016-12-05,2021-10-13
수출입식물 품목별 농약 등록 현황,수출입식물 품목별 등록된 검역용 소독 약제 정보를 수출입 관련 민간인에게 제공하여 고가치 창출에 기여하고자 함,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220214000000001886,농림축산검역본부,파일,년간,20220214000000001886,2016-12-05,2022-02-14
농림축산검역본부 식물병해충 소장 표본 현황,국내외 최초로 검역관련 한국의 식물병해충 소장 표본 목록을 제공함으로써 국민의 알권리와 교육 자료로 활용하게 함으로써 해외에서 유입되는 외래 병해충의 국내유입을 미리 예방하여 국내 자연과 환경을 보호하고자 함,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220214000000001865,농림축산검역본부,파일,수시,20220214000000001865,2016-12-05,2021-10-13
식물 신품종 품종보호권의 소멸공고 현황,품종보호권이 있는 식물 신품종 중 그 권한이 소멸되는 시기를 공고한 현황자료,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210730000000001486,국립종자원,링크,주기없음,20210730000000001486,2016-11-24,2025-08-26
수입적응성시험현황,수입적응성 시험(처음 수입되는 식물 품종의 경우 수입적응성 시험을 통과해야만 수입할 수 있도록 되어있음)신청 및 운영시험 결과,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210728000000001445,국립종자원,링크,수시,20210728000000001445,2016-11-24,2025-08-26
종자관리사 현황,종자업 등록과 종자보증을 수행하는 종자관리사의 현황(종자관리사 등록번호 등),https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210803000000001500,국립종자원,링크,주기없음,20210803000000001500,2016-11-24,2025-08-29
외국육성품종의 품종보호등록 내역,해외 육성자가 육성한 신품종이 우리나라에 품종보호 출원되어 등록된 품종수를 작물(식물)별로 연도별로 정리한 내역,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210803000000001510,국립종자원,링크,주기없음,20210803000000001510,2016-11-24,2025-08-26
농지보전부담금 통계자료,"농지보전부담금 도별, (실부과 건수,금액),(수납액 건수,금액),(부담금 건수,금액),(가산금 건수,금액),(환급액 건수,금액) 등 통계자료 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220211000000001854,한국농어촌공사,파일,년간,20220211000000001854,2016-11-21,2024-07-03
한국농어촌공사_조성토지관리 통계정보,"조성토지 구획정보 지구명, 공구, 소재지, 필지수, 면적의 통계자료 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220211000000001833,한국농어촌공사,파일,년간,20220211000000001833,2016-11-21,2024-07-03
농업진흥지역도,"농업진흥지역도[시도별, 용도구역구분(농업진흥지역, 농업보호지역), 공간정보(SHape) 등]",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20161027000000000593,한국농어촌공사,파일,년간,20161027000000000593,2016-10-27,2025-01-15
농작물 보험금지급현황,"농작물재해보험 품목별·월별·지역별 가입금액, 보험료, 가입률 등 가입현황 정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20161026000000000592,농업정책보험금융원,링크,주기없음,20161026000000000592,2016-10-26,2022-02-15
농식품공무원교육원 시설 대여 신청 정보,농식품공무원교육원의 시설을 일반인에게 대여하고 있는 신청 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20161205000000000627,농식품공무원교육원,OpenAPI,주기없음,20161205000000000627,2016-10-19,2022-02-15
농식품공무원교육원 시설 대여 신청 정보,농식품공무원교육원의 시설을 일반인에게 대여하고 있는 신청 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220215000000001940,농식품공무원교육원,파일,주기없음,20220215000000001940,2016-10-19,2022-02-15
품종보호담당기관별소관식물,"품종보호기관(국립종자원, 국립산림품종관리센터, 국립수산과학원수신식물품종관리센터)별 품종보호 담당식물에 대한 목록자료",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20210730000000001487,국립종자원,링크,주기없음,20210730000000001487,2016-09-29,2025-08-26
농업용저수지 수위자료,"농촌용수 저수지수위정보[시설명, 면적(유역,홍수,만수,수혜), 총저수량, 유효저수량, 사수량, 홍수위, 만수위, 사수위 등]",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20161121000000000611,한국농어촌공사,OpenAPI,년간,20161121000000000611,2016-09-26,2022-02-11
농업마이스터대학 현황,농촌마이스터대학 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20160201000000000580,농림수산식품교육문화정보원,OpenAPI,년간,20160201000000000580,2016-02-01,2017-02-16
우리말 농업용어,"농림축산식품부에서 제공하고 있는 농업 농촌 분야의 용어 관련 정보로 한글에 대한 자부심을 높이고, 도시농업인, 귀농·귀촌인 등 누구나 쉽게 사용할 수 있도록 농업분야의 어려운 용어를 우리말로 순화한 109개의 순우리말 농업용어목록 정보 등으로 구성",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220216000000001961,농림축산식품부,파일,년간,20220216000000001961,2015-12-30,2025-07-01
우리말 농업용어,"농림축산식품부에서 제공하고 있는 농업 농촌 분야의 용어 관련 정보로 한글에 대한 자부심을 높이고, 도시농업인, 귀농·귀촌인 등 누구나 쉽게 사용할 수 있도록 농업분야의 어려운 용어를 우리말로 순화한 109개의 순우리말 농업용어목록 정보 등으로 구성",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151230000000000575,농림축산식품부,OpenAPI,년간,20151230000000000575,2015-12-30,2025-07-01
농촌마을별 자원 및 조직정보,"전국 행정리 기준 2,600여개 농촌마을의 마을명, 마을유래 등 기본정보와 귀농현황, 인구현황, 주택현황 등 농촌마을 현황정보로 매2년 마다 갱신 예정",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20170216000000000774,농림수산식품교육문화정보원,OpenAPI,년간,20170216000000000774,2015-12-10,2022-02-10
전원마을 분양 공고정보,일반농산어촌지역개발사업의 신규마을 조성사업으로 추진된 전원마을의 분양정보 정보,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20151210000000000572,농림수산식품교육문화정보원,OpenAPI,주기없음,20151210000000000572,2015-12-10,2022-02-10
학교급식전자조달시스템 계약정보,"학교가 급식재료 구매를 위한 공급사를 선정, 계약하는 전자조달시스템의 계약정보",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20220214000000001876,한국농수산식품유통공사,파일,일간,20220214000000001876,2015-12-07,2024-02-15
